State,age,gender,district_of_residence,district_inhabitant_count,district_cities_count,district_urban_inhabitant_ratio,district_average_salary,district_mun_inhabitant_count_499,district_mun_inhabitant_count_1999,district_mun_inhabitant_count_9999,district_mun_inhabitant_count_infinite,district_enterprenuer_per_1000,district_crimes_count,district_unemployment_rate,owns_account,tenure,f_statement_issuance,branch_location,orders_count,insurance_payment,household_payment,lease_payment,loan_payment,has_credit_card,transaction_count,withdraw_transactions,credit_transactions,credit_card_withdrawals,credit_in_cash,collections_from_other_banks,cash_withdrawals,remittance_to_other_banks,has_had_loan,max_loan_amount,max_loan_duration,loan_pay_success,loan_pay_failure,in_loan_debt,year_of_last_transaction,year_of_last_credit
0,39.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,2.0,1,17,4.0,1,1,0,0,0,128.0,86.0,42.0,0.0,6.0,18.0,33.0,53.0,0,0.0,0.0,0,0,0,98.0,98.0
0,66.0,1,8,177686.0,9.0,74.8,10045.0,69.0,27.0,10.0,1.0,135.0,12899.0,1.565,1,3.0,1,8,1.0,0,1,0,0,0,118.0,67.0,51.0,0.0,1.0,27.0,45.0,22.0,0,0.0,0.0,0,0,0,98.0,98.0
0,24.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,4.0,1,17,1.0,0,1,0,0,0,164.0,89.0,75.0,0.0,1.0,37.0,56.0,33.0,0,0.0,0.0,0,0,0,98.0,98.0
1,40.0,1,57,45714.0,6.0,55.6,8843.0,52.0,10.0,5.0,1.0,113.0,1706.0,3.21,1,5.0,1,57,2.0,0,1,0,0,0,358.0,247.0,111.0,0.0,56.0,0.0,146.0,101.0,0,0.0,0.0,0,0,0,98.0,98.0
0,32.0,0,39,161227.0,10.0,69.7,8678.0,5.0,35.0,11.0,4.0,102.0,9575.0,5.75,1,3.0,1,39,1.0,0,1,0,0,0,129.0,78.0,51.0,0.0,27.0,0.0,58.0,20.0,0,0.0,0.0,0,0,0,98.0,98.0
1,66.0,0,72,148545.0,4.0,53.5,8909.0,8.0,35.0,12.0,3.0,113.0,7050.0,4.785,1,5.0,1,72,2.0,0,1,0,0,0,282.0,187.0,95.0,0.0,1.0,49.0,99.0,88.0,0,0.0,0.0,0,0,0,98.0,98.0
1,24.0,0,24,93931.0,8.0,56.9,8427.0,74.0,21.0,10.0,1.0,107.0,3787.0,1.33,1,6.0,1,24,1.0,0,1,0,0,0,435.0,249.0,186.0,0.0,114.0,0.0,178.0,71.0,0,0.0,0.0,0,0,0,98.0,98.0
1,27.0,1,11,125236.0,5.0,87.7,9675.0,28.0,11.0,1.0,4.0,100.0,10513.0,7.055,1,6.0,1,12,3.0,1,1,0,0,0,485.0,333.0,152.0,0.0,81.0,0.0,134.0,199.0,0,0.0,0.0,0,0,0,98.0,98.0
0,63.0,1,38,112709.0,10.0,73.5,8369.0,48.0,20.0,7.0,3.0,117.0,5472.0,2.05,1,2.0,1,38,1.0,0,1,0,0,0,116.0,64.0,52.0,0.0,30.0,0.0,46.0,18.0,0,0.0,0.0,0,0,0,98.0,98.0
0,22.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,2.0,1,17,1.0,0,1,0,0,0,121.0,73.0,48.0,0.0,26.0,0.0,56.0,17.0,0,0.0,0.0,0,0,0,98.0,98.0
1,67.0,1,30,108871.0,6.0,62.1,8444.0,41.0,29.0,7.0,2.0,106.0,4900.0,3.355,1,5.0,1,30,1.0,0,1,0,0,0,291.0,180.0,111.0,0.0,1.0,57.0,127.0,53.0,0,0.0,0.0,0,0,0,98.0,98.0
0,52.0,1,15,228848.0,6.0,57.2,9893.0,15.0,40.0,18.0,2.0,96.0,11510.0,4.40499999999999,1,3.0,1,15,3.0,1,1,0,0,0,202.0,135.0,67.0,0.0,38.0,0.0,62.0,73.0,0,0.0,0.0,0,0,0,98.0,98.0
0,22.0,1,66,128118.0,8.0,85.3,9317.0,9.0,16.0,6.0,3.0,97.0,13821.0,6.78,1,5.0,1,66,1.0,0,0,1,0,0,235.0,138.0,97.0,0.0,1.0,48.0,138.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,47.0,1,55,110643.0,4.0,51.9,8441.0,49.0,41.0,4.0,1.0,115.0,4131.0,3.965,1,3.0,1,55,1.0,0,0,1,0,1,113.0,61.0,52.0,3.0,27.0,0.0,58.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,32.0,0,54,107870.0,6.0,58.0,8754.0,84.0,29.0,6.0,1.0,137.0,7672.0,4.07,1,3.0,1,54,2.0,0,1,0,0,0,148.0,96.0,52.0,0.0,28.0,0.0,57.0,39.0,0,0.0,0.0,0,0,0,98.0,98.0
0,68.0,1,26,285387.0,7.0,89.9,10177.0,0.0,2.0,8.0,5.0,81.0,19986.0,7.18999999999999,1,3.0,1,26,1.0,0,1,0,0,0,130.0,71.0,59.0,0.0,1.0,30.0,46.0,25.0,0,0.0,0.0,0,0,0,98.0,98.0
1,46.0,1,60,94812.0,10.0,81.8,9650.0,15.0,13.0,8.0,2.0,100.0,5789.0,3.525,1,6.0,1,60,1.0,0,1,0,0,0,301.0,172.0,129.0,0.0,1.0,66.0,110.0,62.0,0,0.0,0.0,0,0,0,98.0,98.0
0,41.0,0,66,128118.0,8.0,85.3,9317.0,9.0,16.0,6.0,3.0,97.0,13821.0,6.78,1,3.0,1,66,1.0,0,1,0,0,0,177.0,114.0,63.0,0.0,32.0,0.0,87.0,27.0,0,0.0,0.0,0,0,0,98.0,98.0
0,34.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,3.0,1,17,3.0,0,1,1,0,0,222.0,138.0,84.0,0.0,50.0,0.0,85.0,53.0,0,0.0,0.0,0,0,0,98.0,98.0
0,41.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,0,3.0,1,17,3.0,0,1,1,0,0,222.0,138.0,84.0,0.0,50.0,0.0,85.0,53.0,0,0.0,0.0,0,0,0,98.0,98.0
0,38.0,0,0,88884.0,5.0,46.7,8507.0,80.0,26.0,6.0,2.0,132.0,4833.0,1.76,1,2.0,1,0,1.0,0,1,0,0,0,66.0,34.0,32.0,0.0,18.0,0.0,25.0,9.0,0,0.0,0.0,0,0,0,98.0,98.0
0,21.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,2.0,1,17,0.0,0,0,0,0,1,38.0,13.0,25.0,1.0,9.0,0.0,12.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,56.0,1,28,88757.0,10.0,61.7,8554.0,60.0,33.0,3.0,2.0,113.0,4040.0,2.575,1,6.0,1,51,2.0,0,1,1,0,0,416.0,264.0,152.0,0.0,80.0,0.0,197.0,67.0,0,0.0,0.0,0,0,0,98.0,98.0
0,48.0,1,69,145688.0,5.0,40.7,8544.0,22.0,41.0,13.0,2.0,109.0,5625.0,1.575,1,2.0,1,69,4.0,1,1,0,1,0,101.0,70.0,31.0,0.0,15.0,0.0,40.0,30.0,0,0.0,0.0,0,0,0,98.0,98.0
0,42.0,0,69,145688.0,5.0,40.7,8544.0,22.0,41.0,13.0,2.0,109.0,5625.0,1.575,0,2.0,1,69,4.0,1,1,0,1,0,101.0,70.0,31.0,0.0,15.0,0.0,40.0,30.0,0,0.0,0.0,0,0,0,98.0,98.0
0,58.0,0,1,75232.0,5.0,41.7,8980.0,55.0,26.0,4.0,1.0,111.0,5637.0,2.08,1,3.0,1,1,1.0,0,1,0,0,0,168.0,91.0,77.0,0.0,47.0,0.0,66.0,25.0,0,0.0,0.0,0,0,0,98.0,98.0
1,72.0,0,0,88884.0,5.0,46.7,8507.0,80.0,26.0,6.0,2.0,132.0,4833.0,1.76,1,6.0,1,0,1.0,0,1,0,0,0,318.0,181.0,137.0,0.0,1.0,70.0,115.0,66.0,0,0.0,0.0,0,0,0,98.0,98.0
0,51.0,0,26,285387.0,7.0,89.9,10177.0,0.0,2.0,8.0,5.0,81.0,19986.0,7.18999999999999,1,3.0,1,26,2.0,0,1,0,0,0,188.0,111.0,77.0,0.0,47.0,0.0,61.0,50.0,0,0.0,0.0,0,0,0,98.0,98.0
0,22.0,0,26,285387.0,7.0,89.9,10177.0,0.0,2.0,8.0,5.0,81.0,19986.0,7.18999999999999,1,3.0,1,26,0.0,0,0,0,0,0,150.0,56.0,94.0,0.0,69.0,0.0,56.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,24.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,5.0,1,17,0.0,0,0,0,0,0,327.0,136.0,191.0,0.0,135.0,0.0,136.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,74.0,1,66,128118.0,8.0,85.3,9317.0,9.0,16.0,6.0,3.0,97.0,13821.0,6.78,1,3.0,1,66,1.0,0,1,0,0,0,139.0,82.0,57.0,0.0,1.0,30.0,57.0,25.0,0,0.0,0.0,0,0,0,98.0,98.0
0,79.0,0,66,128118.0,8.0,85.3,9317.0,9.0,16.0,6.0,3.0,97.0,13821.0,6.78,0,3.0,1,66,1.0,0,1,0,0,0,139.0,82.0,57.0,0.0,1.0,30.0,57.0,25.0,0,0.0,0.0,0,0,0,98.0,98.0
0,81.0,1,24,93931.0,8.0,56.9,8427.0,74.0,21.0,10.0,1.0,107.0,3787.0,1.33,1,5.0,1,24,1.0,0,1,0,0,0,266.0,164.0,102.0,0.0,1.0,52.0,116.0,48.0,0,0.0,0.0,0,0,0,98.0,98.0
0,76.0,1,46,70699.0,4.0,65.3,8968.0,60.0,13.0,2.0,1.0,131.0,3650.0,3.09,1,2.0,1,46,1.0,0,1,0,0,0,57.0,28.0,29.0,0.0,1.0,14.0,19.0,9.0,0,0.0,0.0,0,0,0,98.0,98.0
0,60.0,0,28,88757.0,10.0,61.7,8554.0,60.0,33.0,3.0,2.0,113.0,4040.0,2.575,1,3.0,1,28,1.0,0,1,0,0,0,191.0,105.0,86.0,0.0,52.0,0.0,75.0,30.0,0,0.0,0.0,0,0,0,98.0,98.0
0,40.0,0,36,112065.0,8.0,69.4,11277.0,95.0,19.0,7.0,1.0,127.0,10166.0,1.345,1,2.0,1,36,1.0,0,1,0,0,0,99.0,59.0,40.0,0.0,21.0,0.0,45.0,14.0,0,0.0,0.0,0,0,0,98.0,98.0
0,40.0,1,36,112065.0,8.0,69.4,11277.0,95.0,19.0,7.0,1.0,127.0,10166.0,1.345,0,2.0,1,36,1.0,0,1,0,0,0,99.0,59.0,40.0,0.0,21.0,0.0,45.0,14.0,0,0.0,0.0,0,0,0,98.0,98.0
0,53.0,0,75,197099.0,10.0,74.7,9624.0,29.0,41.0,10.0,2.0,145.0,8749.0,1.955,1,2.0,1,75,1.0,0,1,0,0,0,116.0,68.0,48.0,0.0,26.0,0.0,51.0,17.0,0,0.0,0.0,0,0,0,98.0,98.0
0,48.0,1,75,197099.0,10.0,74.7,9624.0,29.0,41.0,10.0,2.0,145.0,8749.0,1.955,0,2.0,1,75,1.0,0,1,0,0,0,116.0,68.0,48.0,0.0,26.0,0.0,51.0,17.0,0,0.0,0.0,0,0,0,98.0,98.0
0,65.0,1,29,95616.0,6.0,51.4,9307.0,65.0,30.0,4.0,1.0,118.0,5656.0,4.14,1,3.0,1,29,1.0,0,1,0,0,0,140.0,77.0,63.0,0.0,1.0,33.0,48.0,29.0,0,0.0,0.0,0,0,0,98.0,98.0
0,67.0,0,29,95616.0,6.0,51.4,9307.0,65.0,30.0,4.0,1.0,118.0,5656.0,4.14,0,3.0,1,29,1.0,0,1,0,0,0,140.0,77.0,63.0,0.0,1.0,33.0,48.0,29.0,0,0.0,0.0,0,0,0,98.0,98.0
0,28.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,3.0,1,17,1.0,0,1,0,0,0,159.0,96.0,63.0,0.0,34.0,0.0,72.0,24.0,0,0.0,0.0,0,0,0,98.0,98.0
0,63.0,1,48,170449.0,1.0,100.0,10787.0,0.0,0.0,0.0,1.0,131.0,12302.0,2.865,1,3.0,1,48,2.0,0,1,0,0,0,145.0,95.0,50.0,0.0,26.0,0.0,55.0,40.0,0,0.0,0.0,0,0,0,98.0,98.0
0,63.0,1,62,127369.0,7.0,51.2,8369.0,31.0,32.0,13.0,2.0,107.0,6543.0,5.305,1,3.0,1,62,1.0,0,1,0,0,1,192.0,114.0,78.0,1.0,44.0,0.0,83.0,30.0,0,0.0,0.0,0,0,0,98.0,98.0
1,67.0,1,22,77917.0,5.0,53.5,8390.0,85.0,19.0,6.0,1.0,132.0,4202.0,2.585,1,6.0,1,4,1.0,0,1,0,0,1,304.0,173.0,131.0,2.0,1.0,67.0,109.0,62.0,0,0.0,0.0,0,0,0,98.0,98.0
1,74.0,0,22,77917.0,5.0,53.5,8390.0,85.0,19.0,6.0,1.0,132.0,4202.0,2.585,0,6.0,1,4,1.0,0,1,0,0,0,304.0,173.0,131.0,2.0,1.0,67.0,109.0,62.0,0,0.0,0.0,0,0,0,98.0,98.0
1,37.0,1,12,105606.0,7.0,53.0,8254.0,77.0,26.0,7.0,2.0,97.0,4491.0,3.275,1,6.0,1,21,0.0,0,0,0,0,0,331.0,197.0,134.0,0.0,68.0,0.0,197.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,45.0,0,13,133777.0,11.0,84.7,8705.0,24.0,17.0,7.0,3.0,116.0,9509.0,6.68,1,2.0,1,13,2.0,0,1,0,1,0,76.0,44.0,32.0,0.0,18.0,0.0,31.0,13.0,1,17952.0,12.0,0,0,0,98.0,98.0
0,27.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,4.0,1,17,2.0,0,1,0,0,0,257.0,166.0,91.0,0.0,1.0,47.0,82.0,84.0,0,0.0,0.0,0,0,0,98.0,98.0
0,59.0,1,24,93931.0,8.0,56.9,8427.0,74.0,21.0,10.0,1.0,107.0,3787.0,1.33,1,2.0,1,24,1.0,0,1,0,0,0,110.0,64.0,46.0,0.0,24.0,0.0,47.0,17.0,0,0.0,0.0,0,0,0,98.0,98.0
0,32.0,1,29,95616.0,6.0,51.4,9307.0,65.0,30.0,4.0,1.0,118.0,5656.0,4.14,1,3.0,1,29,1.0,0,1,0,0,0,182.0,109.0,73.0,0.0,38.0,0.0,78.0,31.0,0,0.0,0.0,0,0,0,98.0,98.0
0,29.0,0,29,95616.0,6.0,51.4,9307.0,65.0,30.0,4.0,1.0,118.0,5656.0,4.14,0,3.0,1,29,1.0,0,1,0,0,0,182.0,109.0,73.0,0.0,38.0,0.0,78.0,31.0,0,0.0,0.0,0,0,0,98.0,98.0
1,37.0,0,12,105606.0,7.0,53.0,8254.0,77.0,26.0,7.0,2.0,97.0,4491.0,3.275,1,6.0,1,12,2.0,0,1,0,0,0,376.0,241.0,135.0,0.0,71.0,0.0,121.0,120.0,0,0.0,0.0,0,0,0,98.0,98.0
0,23.0,0,75,197099.0,10.0,74.7,9624.0,29.0,41.0,10.0,2.0,145.0,8749.0,1.955,1,3.0,1,75,0.0,0,0,0,0,1,175.0,92.0,83.0,4.0,56.0,0.0,88.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,59.0,1,19,161854.0,6.0,76.3,9425.0,73.0,21.0,6.0,1.0,125.0,7976.0,2.11,1,6.0,1,25,1.0,0,0,0,1,0,420.0,238.0,182.0,0.0,121.0,0.0,226.0,12.0,1,95808.0,12.0,1,0,0,98.0,98.0
0,22.0,0,20,88768.0,7.0,80.5,8867.0,10.0,18.0,5.0,1.0,130.0,7004.0,1.115,1,3.0,1,20,1.0,0,1,0,0,0,149.0,85.0,64.0,0.0,4.0,30.0,59.0,26.0,0,0.0,0.0,0,0,0,98.0,98.0
0,58.0,0,46,70699.0,4.0,65.3,8968.0,60.0,13.0,2.0,1.0,131.0,3650.0,3.09,1,4.0,1,46,3.0,1,1,0,0,1,279.0,188.0,91.0,1.0,1.0,47.0,61.0,126.0,0,0.0,0.0,0,0,0,98.0,98.0
0,52.0,1,46,70699.0,4.0,65.3,8968.0,60.0,13.0,2.0,1.0,131.0,3650.0,3.09,0,4.0,1,46,3.0,1,1,0,0,0,279.0,188.0,91.0,1.0,1.0,47.0,61.0,126.0,0,0.0,0.0,0,0,0,98.0,98.0
0,65.0,1,47,67298.0,7.0,43.8,8561.0,71.0,19.0,10.0,0.0,110.0,2156.0,0.97,1,2.0,1,47,1.0,0,1,0,0,0,70.0,41.0,29.0,0.0,1.0,16.0,29.0,12.0,0,0.0,0.0,0,0,0,98.0,98.0
0,70.0,0,47,67298.0,7.0,43.8,8561.0,71.0,19.0,10.0,0.0,110.0,2156.0,0.97,0,2.0,1,47,1.0,0,1,0,0,0,70.0,41.0,29.0,0.0,1.0,16.0,29.0,12.0,0,0.0,0.0,0,0,0,98.0,98.0
1,67.0,1,34,85852.0,4.0,59.8,8965.0,41.0,23.0,4.0,2.0,104.0,5475.0,7.655,1,6.0,1,60,2.0,0,1,0,0,0,419.0,282.0,137.0,0.0,1.0,70.0,152.0,130.0,0,0.0,0.0,0,0,0,98.0,98.0
0,41.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,4.0,1,17,1.0,0,1,0,0,1,288.0,167.0,121.0,1.0,85.0,0.0,132.0,34.0,0,0.0,0.0,0,0,0,98.0,98.0
1,58.0,1,70,118650.0,3.0,85.6,9832.0,8.0,8.0,5.0,1.0,114.0,11916.0,3.9,1,6.0,1,70,1.0,0,1,0,0,0,411.0,245.0,166.0,0.0,95.0,0.0,179.0,66.0,0,0.0,0.0,0,0,0,98.0,98.0
1,59.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,6.0,2,26,3.0,1,1,0,0,0,406.0,274.0,132.0,0.0,73.0,0.0,109.0,165.0,0,0.0,0.0,0,0,0,98.0,98.0
1,57.0,1,41,226122.0,4.0,62.6,8994.0,32.0,50.0,7.0,4.0,110.0,18880.0,4.295,1,6.0,1,41,0.0,0,0,0,0,0,315.0,184.0,131.0,0.0,67.0,0.0,184.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,51.0,0,41,226122.0,4.0,62.6,8994.0,32.0,50.0,7.0,4.0,110.0,18880.0,4.295,0,6.0,1,41,0.0,0,0,0,0,0,315.0,184.0,131.0,0.0,67.0,0.0,184.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,55.0,0,67,117897.0,6.0,53.8,8814.0,139.0,28.0,5.0,1.0,107.0,4171.0,5.25,1,6.0,1,67,2.0,0,1,0,0,0,476.0,324.0,152.0,0.0,82.0,0.0,192.0,132.0,0,0.0,0.0,0,0,0,98.0,98.0
0,54.0,0,1,75232.0,5.0,41.7,8980.0,55.0,26.0,4.0,1.0,111.0,5637.0,2.08,1,5.0,1,1,0.0,0,0,0,0,0,228.0,121.0,107.0,0.0,57.0,0.0,121.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
1,50.0,1,43,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,1,4.0,1,43,4.0,1,1,1,0,0,348.0,226.0,122.0,0.0,76.0,0.0,101.0,125.0,0,0.0,0.0,0,0,0,98.0,98.0
0,78.0,0,36,112065.0,8.0,69.4,11277.0,95.0,19.0,7.0,1.0,127.0,10166.0,1.345,1,3.0,1,36,1.0,0,1,0,0,0,158.0,96.0,62.0,0.0,1.0,32.0,69.0,27.0,0,0.0,0.0,0,0,0,98.0,98.0
1,81.0,1,36,112065.0,8.0,69.4,11277.0,95.0,19.0,7.0,1.0,127.0,10166.0,1.345,1,6.0,1,39,1.0,0,1,0,0,0,352.0,214.0,138.0,0.0,1.0,70.0,148.0,66.0,0,0.0,0.0,0,0,0,98.0,98.0
1,34.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,6.0,1,45,1.0,0,1,0,0,0,360.0,191.0,169.0,0.0,98.0,0.0,124.0,67.0,0,0.0,0.0,0,0,0,98.0,98.0
1,48.0,1,34,85852.0,4.0,59.8,8965.0,41.0,23.0,4.0,2.0,104.0,5475.0,7.655,1,6.0,1,34,2.0,0,1,1,0,0,371.0,221.0,150.0,0.0,89.0,0.0,164.0,57.0,0,0.0,0.0,0,0,0,98.0,98.0
1,33.0,0,6,106054.0,6.0,63.1,8110.0,38.0,25.0,6.0,2.0,109.0,6323.0,6.16,1,6.0,1,6,0.0,0,0,0,0,0,331.0,189.0,142.0,0.0,75.0,0.0,189.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,19.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,4.0,1,17,2.0,0,1,0,0,0,206.0,131.0,75.0,0.0,1.0,37.0,67.0,64.0,0,0.0,0.0,0,0,0,98.0,98.0
0,56.0,0,39,161227.0,10.0,69.7,8678.0,5.0,35.0,11.0,4.0,102.0,9575.0,5.75,1,2.0,1,39,2.0,0,1,0,0,0,61.0,33.0,28.0,0.0,15.0,0.0,17.0,16.0,0,0.0,0.0,0,0,0,98.0,98.0
0,78.0,1,43,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,1,3.0,1,43,1.0,0,1,0,0,0,142.0,88.0,54.0,0.0,1.0,28.0,65.0,23.0,0,0.0,0.0,0,0,0,98.0,98.0
0,73.0,0,43,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,0,3.0,1,43,1.0,0,1,0,0,0,142.0,88.0,54.0,0.0,1.0,28.0,65.0,23.0,0,0.0,0.0,0,0,0,98.0,98.0
0,42.0,0,50,51428.0,4.0,52.7,8402.0,50.0,11.0,3.0,1.0,120.0,2098.0,3.55499999999999,1,2.0,1,50,3.0,1,1,0,0,0,68.0,43.0,25.0,0.0,13.0,0.0,22.0,21.0,0,0.0,0.0,0,0,0,98.0,98.0
0,21.0,1,44,162580.0,6.0,72.8,9538.0,83.0,26.0,5.0,1.0,111.0,11489.0,1.66,1,3.0,1,44,3.0,1,1,0,0,1,170.0,120.0,50.0,2.0,26.0,0.0,58.0,60.0,0,0.0,0.0,0,0,0,98.0,98.0
0,56.0,1,8,177686.0,9.0,74.8,10045.0,69.0,27.0,10.0,1.0,135.0,12899.0,1.565,1,2.0,1,8,2.0,0,1,0,0,0,73.0,44.0,29.0,0.0,1.0,16.0,22.0,22.0,0,0.0,0.0,0,0,0,98.0,98.0
0,55.0,1,38,112709.0,10.0,73.5,8369.0,48.0,20.0,7.0,3.0,117.0,5472.0,2.05,1,2.0,1,38,1.0,0,1,0,0,0,98.0,61.0,37.0,0.0,19.0,0.0,47.0,14.0,0,0.0,0.0,0,0,0,98.0,98.0
0,49.0,0,62,127369.0,7.0,51.2,8369.0,31.0,32.0,13.0,2.0,107.0,6543.0,5.305,1,2.0,1,62,1.0,0,0,1,0,1,81.0,47.0,34.0,6.0,2.0,16.0,41.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,21.0,0,71,139012.0,10.0,61.9,8363.0,59.0,41.0,8.0,3.0,108.0,5363.0,3.005,1,3.0,1,71,1.0,0,0,0,1,0,189.0,105.0,84.0,0.0,55.0,0.0,93.0,12.0,1,293160.0,60.0,0,0,0,98.0,98.0
0,63.0,1,1,75232.0,5.0,41.7,8980.0,55.0,26.0,4.0,1.0,111.0,5637.0,2.08,1,4.0,1,1,1.0,0,1,0,0,0,269.0,165.0,104.0,0.0,57.0,0.0,122.0,43.0,0,0.0,0.0,0,0,0,98.0,98.0
0,40.0,0,34,85852.0,4.0,59.8,8965.0,41.0,23.0,4.0,2.0,104.0,5475.0,7.655,1,2.0,1,34,1.0,0,1,0,0,0,93.0,53.0,40.0,0.0,22.0,0.0,40.0,13.0,0,0.0,0.0,0,0,0,98.0,98.0
0,47.0,1,34,85852.0,4.0,59.8,8965.0,41.0,23.0,4.0,2.0,104.0,5475.0,7.655,0,2.0,1,34,1.0,0,1,0,0,0,93.0,53.0,40.0,0.0,22.0,0.0,40.0,13.0,0,0.0,0.0,0,0,0,98.0,98.0
0,60.0,1,10,87419.0,9.0,85.5,8624.0,21.0,11.0,4.0,3.0,102.0,6077.0,2.225,1,2.0,1,10,2.0,0,1,0,0,0,97.0,62.0,35.0,0.0,1.0,19.0,34.0,28.0,0,0.0,0.0,0,0,0,98.0,98.0
0,21.0,1,10,87419.0,9.0,85.5,8624.0,21.0,11.0,4.0,3.0,102.0,6077.0,2.225,1,2.0,1,10,0.0,0,0,0,0,0,27.0,7.0,20.0,0.0,12.0,0.0,7.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,24.0,1,58,78955.0,9.0,59.0,9060.0,50.0,24.0,8.0,1.0,124.0,3372.0,2.11,1,3.0,1,58,2.0,0,1,0,0,1,215.0,147.0,68.0,7.0,35.0,0.0,84.0,56.0,0,0.0,0.0,0,0,0,98.0,98.0
0,42.0,1,4,387570.0,1.0,100.0,9897.0,0.0,0.0,0.0,1.0,140.0,37417.0,1.78,1,2.0,1,4,1.0,0,1,0,0,0,104.0,62.0,42.0,0.0,22.0,0.0,46.0,16.0,0,0.0,0.0,0,0,0,98.0,98.0
0,71.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,2.0,1,17,1.0,0,1,0,0,0,68.0,37.0,31.0,0.0,1.0,17.0,24.0,13.0,0,0.0,0.0,0,0,0,98.0,98.0
0,66.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,0,2.0,1,17,1.0,0,1,0,0,0,68.0,37.0,31.0,0.0,1.0,17.0,24.0,13.0,0,0.0,0.0,0,0,0,98.0,98.0
1,61.0,1,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,1,6.0,1,17,1.0,0,1,0,0,0,315.0,174.0,141.0,0.0,1.0,70.0,109.0,65.0,0,0.0,0.0,0,0,0,98.0,98.0
1,60.0,0,17,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,0,6.0,1,17,1.0,0,1,0,0,0,315.0,174.0,141.0,0.0,1.0,70.0,109.0,65.0,0,0.0,0.0,0,0,0,98.0,98.0
1,21.0,1,36,112065.0,8.0,69.4,11277.0,95.0,19.0,7.0,1.0,127.0,10166.0,1.345,1,5.0,1,36,0.0,0,0,0,0,0,341.0,151.0,190.0,0.0,134.0,0.0,151.0,0.0,0,0.0,0.0,0,0,0,98.0,98.0
0,81.0,0,60,94812.0,10.0,81.8,9650.0,15.0,13.0,8.0,2.0,100.0,5789.0,3.525,1,2.0,1,60,1.0,0,1,0,0,0,104.0,57.0,47.0,0.0,1.0,23.0,39.0,18.0,0,0.0,0.0,0,0,0,98.0,98.0
0,44.0,1,76,114200.0,4.0,43.7,8403.0,101.0,41.0,4.0,1.0,105.0,4875.0,5.73,1,4.0,1,76,2.0,0,1,0,1,0,265.0,167.0,98.0,0.0,18.0,40.0,100.0,67.0,1,200976.0,48.0,0,0,0,98.0,98.0
1,38.0,0,2,107911.0,7.0,50.9,8240.0,88.0,33.0,6.0,2.0,99.0,3753.0,3.045,1,6.0,1,62,1.0,0,1,0,0,0,318.0,178.0,140.0,0.0,79.0,0.0,121.0,57.0,0,0.0,0.0,0,0,0,98.0,98.0
