client_id,State,district_id,age,gender,district_of_residence,district_inhabitant_count,district_cities_count,district_urban_inhabitant_ratio,district_average_salary,district_mun_inhabitant_count_499,district_mun_inhabitant_count_1999,district_mun_inhabitant_count_9999,district_mun_inhabitant_count_infinite,district_enterprenuer_per_1000,district_crimes_count,district_unemployment_rate,owns_account,account_id,tenure,f_statement_issuance,branch_location_id,branch_location,orders_count,insurance_payment,household_payment,lease_payment,loan_payment,disp_id,has_credit_card,transaction_count,withdraw_transactions,credit_transactions,credit_card_withdrawals,credit_in_cash,collections_from_other_banks,cash_withdrawals,remittance_to_other_banks,has_had_loan,max_loan_amount,max_loan_duration,loan_pay_success,loan_pay_failure,in_loan_debt,year_of_last_transaction,year_of_last_credit
3614.0,0,43.0,28.0,F,Hradec Kralove,161854.0,6.0,76.3,9425.0,73.0,21.0,6.0,1.0,125.0,7976.0,2.11,True,2992.0,2.0,monthly,43.0,Hradec Kralove,1.0,False,True,False,False,3614.0,False,91.0,53.0,38.0,0.0,21.0,0.0,40.0,13.0,False,0.0,0.0,False,False,False,98.0,98.0
3615.0,0,1.0,25.0,M,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,2993.0,3.0,weekly,1.0,Hl.m. Praha,0.0,False,False,False,False,3615.0,True,220.0,120.0,100.0,3.0,65.0,0.0,117.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
3616.0,1,77.0,35.0,F,Vsetin,148545.0,4.0,53.5,8909.0,8.0,35.0,12.0,3.0,113.0,7050.0,4.785,True,2994.0,3.0,monthly,77.0,Vsetin,2.0,False,True,False,True,3616.0,True,212.0,145.0,67.0,12.0,35.0,0.0,78.0,55.0,True,48744.0,36.0,False,False,False,98.0,98.0
3617.0,0,51.0,45.0,F,Trutnov,121947.0,11.0,70.5,8541.0,37.0,28.0,7.0,3.0,131.0,7335.0,2.74,True,2995.0,3.0,monthly,51.0,Trutnov,0.0,False,False,False,False,3617.0,False,76.0,31.0,45.0,0.0,21.0,0.0,31.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
3618.0,0,54.0,46.0,M,Brno - mesto,387570.0,1.0,100.0,9897.0,0.0,0.0,0.0,1.0,140.0,37417.0,1.78,True,2996.0,5.0,monthly,54.0,Brno - mesto,4.0,True,True,False,False,3618.0,False,464.0,344.0,120.0,0.0,65.0,0.0,142.0,202.0,False,0.0,0.0,False,False,False,98.0,98.0
3619.0,0,40.0,44.0,M,Teplice,128118.0,8.0,85.3,9317.0,9.0,16.0,6.0,3.0,97.0,13821.0,6.78,True,2997.0,2.0,monthly,40.0,Teplice,1.0,False,True,False,False,3619.0,False,83.0,41.0,42.0,0.0,10.0,16.0,30.0,11.0,False,0.0,0.0,False,False,False,98.0,98.0
3620.0,0,21.0,62.0,M,Tabor,103347.0,7.0,67.0,9104.0,87.0,16.0,7.0,1.0,123.0,4653.0,1.79,True,2998.0,2.0,monthly,21.0,Tabor,3.0,True,True,False,False,3620.0,True,83.0,53.0,30.0,1.0,16.0,0.0,23.0,29.0,False,0.0,0.0,False,False,False,98.0,98.0
3621.0,0,66.0,60.0,M,Zdar nad Sazavou,125832.0,5.0,48.3,8512.0,151.0,41.0,2.0,3.0,102.0,4350.0,3.815,True,2999.0,3.0,monthly,66.0,Zdar nad Sazavou,1.0,False,True,False,False,3621.0,False,137.0,69.0,68.0,0.0,42.0,0.0,47.0,22.0,False,0.0,0.0,False,False,False,98.0,98.0
3622.0,1,66.0,61.0,F,Zdar nad Sazavou,125832.0,5.0,48.3,8512.0,151.0,41.0,2.0,3.0,102.0,4350.0,3.815,False,2999.0,3.0,monthly,66.0,Zdar nad Sazavou,1.0,False,True,False,False,3622.0,False,137.0,69.0,68.0,0.0,42.0,0.0,47.0,22.0,False,0.0,0.0,False,False,False,98.0,98.0
3623.0,1,28.0,34.0,F,Plzen - sever,72541.0,8.0,36.9,8594.0,66.0,26.0,10.0,0.0,112.0,3105.0,1.815,True,3000.0,6.0,monthly,28.0,Plzen - sever,0.0,False,False,False,False,3623.0,False,317.0,172.0,145.0,0.0,80.0,0.0,172.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
3624.0,1,1.0,17.0,F,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,3001.0,6.0,monthly,1.0,Hl.m. Praha,0.0,False,False,False,False,3624.0,False,433.0,191.0,242.0,0.0,173.0,0.0,191.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
3627.0,0,18.0,18.0,F,Pisek,70699.0,4.0,65.3,8968.0,60.0,13.0,2.0,1.0,131.0,3650.0,3.09,True,3003.0,6.0,monthly,18.0,Pisek,0.0,False,False,False,False,3627.0,True,190.0,89.0,101.0,5.0,43.0,0.0,84.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
3628.0,0,11.0,72.0,F,Praha - zapad,75637.0,7.0,36.5,9622.0,35.0,36.0,9.0,0.0,154.0,7004.0,0.52,True,3004.0,3.0,monthly,11.0,Praha - zapad,2.0,False,True,False,False,3628.0,False,141.0,88.0,53.0,0.0,1.0,28.0,41.0,47.0,False,0.0,0.0,False,False,False,98.0,98.0
3629.0,1,42.0,52.0,M,Havlickuv Brod,95907.0,7.0,59.1,8388.0,87.0,25.0,5.0,2.0,87.0,3326.0,2.675,True,3005.0,2.0,after transaction,42.0,Havlickuv Brod,3.0,False,True,False,True,3629.0,False,101.0,56.0,45.0,0.0,33.0,0.0,29.0,27.0,True,390000.0,48.0,False,False,False,98.0,98.0
3630.0,0,64.0,76.0,F,Zlin,197099.0,10.0,74.7,9624.0,29.0,41.0,10.0,2.0,145.0,8749.0,1.955,True,3006.0,4.0,monthly,64.0,Zlin,1.0,False,True,False,False,3630.0,False,240.0,143.0,97.0,0.0,1.0,48.0,100.0,43.0,False,0.0,0.0,False,False,False,98.0,98.0
3631.0,0,64.0,78.0,M,Zlin,197099.0,10.0,74.7,9624.0,29.0,41.0,10.0,2.0,145.0,8749.0,1.955,False,3006.0,4.0,monthly,64.0,Zlin,1.0,False,True,False,False,3631.0,False,240.0,143.0,97.0,0.0,1.0,48.0,100.0,43.0,False,0.0,0.0,False,False,False,98.0,98.0
3632.0,1,15.0,56.0,F,Cesky Krumlov,58796.0,5.0,51.9,9045.0,22.0,16.0,7.0,1.0,124.0,3724.0,3.365,True,3007.0,6.0,monthly,16.0,Jindrichuv Hradec,4.0,True,True,False,False,3632.0,False,600.0,456.0,144.0,0.0,73.0,0.0,189.0,267.0,False,0.0,0.0,False,False,False,98.0,98.0
3633.0,0,72.0,66.0,M,Olomouc,226122.0,4.0,62.6,8994.0,32.0,50.0,7.0,4.0,110.0,18880.0,4.295,True,3008.0,6.0,monthly,72.0,Olomouc,1.0,False,True,False,False,3633.0,False,388.0,251.0,137.0,0.0,1.0,70.0,185.0,66.0,False,0.0,0.0,False,False,False,98.0,98.0
3634.0,0,1.0,76.0,M,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,3009.0,3.0,monthly,1.0,Hl.m. Praha,1.0,False,True,False,False,3634.0,False,146.0,79.0,67.0,0.0,1.0,35.0,48.0,31.0,False,0.0,0.0,False,False,False,98.0,98.0
3635.0,0,1.0,78.0,F,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,False,3009.0,3.0,monthly,1.0,Hl.m. Praha,1.0,False,True,False,False,3635.0,False,146.0,79.0,67.0,0.0,1.0,35.0,48.0,31.0,False,0.0,0.0,False,False,False,98.0,98.0
3636.0,0,46.0,21.0,M,Nachod,112709.0,10.0,73.5,8369.0,48.0,20.0,7.0,3.0,117.0,5472.0,2.05,True,3010.0,4.0,monthly,46.0,Nachod,0.0,False,False,False,False,3636.0,True,109.0,45.0,64.0,12.0,26.0,0.0,33.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
3637.0,0,64.0,40.0,M,Zlin,197099.0,10.0,74.7,9624.0,29.0,41.0,10.0,2.0,145.0,8749.0,1.955,True,3011.0,6.0,monthly,64.0,Zlin,2.0,False,True,False,False,3637.0,False,369.0,240.0,129.0,0.0,1.0,64.0,120.0,120.0,False,0.0,0.0,False,False,False,98.0,98.0
3638.0,0,49.0,56.0,F,Semily,75685.0,9.0,60.8,8208.0,31.0,28.0,5.0,1.0,155.0,3783.0,2.07499999999999,True,3012.0,2.0,monthly,49.0,Semily,1.0,False,True,False,False,3638.0,True,99.0,48.0,51.0,0.0,11.0,20.0,32.0,16.0,False,0.0,0.0,False,False,False,98.0,98.0
3639.0,0,73.0,71.0,M,Opava,182027.0,7.0,56.4,8746.0,17.0,49.0,12.0,2.0,90.0,8788.0,3.535,True,3013.0,2.0,monthly,73.0,Opava,1.0,False,True,False,False,3639.0,False,55.0,28.0,27.0,0.0,1.0,13.0,19.0,9.0,False,0.0,0.0,False,False,False,98.0,98.0
3640.0,1,75.0,21.0,M,Prerov,138032.0,5.0,64.6,8819.0,67.0,30.0,4.0,2.0,99.0,8568.0,5.52,True,3014.0,4.0,weekly,75.0,Prerov,1.0,False,False,True,False,3640.0,True,265.0,141.0,124.0,0.0,78.0,0.0,141.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
3641.0,1,75.0,20.0,F,Prerov,138032.0,5.0,64.6,8819.0,67.0,30.0,4.0,2.0,99.0,8568.0,5.52,False,3014.0,4.0,weekly,75.0,Prerov,1.0,False,False,True,False,3641.0,False,265.0,141.0,124.0,0.0,78.0,0.0,141.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
3642.0,0,19.0,38.0,M,Prachatice,51428.0,4.0,52.7,8402.0,50.0,11.0,3.0,1.0,120.0,2098.0,3.55499999999999,True,3015.0,3.0,monthly,19.0,Prachatice,2.0,False,True,False,False,3642.0,False,159.0,102.0,57.0,0.0,1.0,30.0,50.0,52.0,False,0.0,0.0,False,False,False,98.0,98.0
3643.0,0,26.0,19.0,M,Plzen - mesto,170449.0,1.0,100.0,10787.0,0.0,0.0,0.0,1.0,131.0,12302.0,2.865,True,3016.0,3.0,monthly,26.0,Plzen - mesto,1.0,False,True,False,False,3643.0,False,194.0,120.0,74.0,0.0,40.0,0.0,90.0,30.0,False,0.0,0.0,False,False,False,98.0,98.0
3644.0,0,75.0,48.0,M,Prerov,138032.0,5.0,64.6,8819.0,67.0,30.0,4.0,2.0,99.0,8568.0,5.52,True,3017.0,5.0,monthly,75.0,Prerov,4.0,True,True,False,False,3644.0,False,433.0,327.0,106.0,0.0,54.0,0.0,136.0,191.0,False,0.0,0.0,False,False,False,98.0,98.0
3645.0,0,34.0,24.0,M,Chomutov,125236.0,5.0,87.7,9675.0,28.0,11.0,1.0,4.0,100.0,10513.0,7.055,True,3018.0,3.0,monthly,34.0,Chomutov,0.0,False,False,False,False,3645.0,False,128.0,71.0,57.0,0.0,34.0,0.0,71.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
3646.0,0,33.0,56.0,F,Decin,133777.0,11.0,84.7,8705.0,24.0,17.0,7.0,3.0,116.0,9509.0,6.68,True,3019.0,3.0,monthly,33.0,Decin,0.0,False,False,False,False,3646.0,False,139.0,73.0,66.0,0.0,34.0,0.0,73.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
3647.0,0,33.0,51.0,M,Decin,133777.0,11.0,84.7,8705.0,24.0,17.0,7.0,3.0,116.0,9509.0,6.68,False,3019.0,3.0,monthly,33.0,Decin,0.0,False,False,False,False,3647.0,False,139.0,73.0,66.0,0.0,34.0,0.0,73.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
3648.0,0,3.0,19.0,M,Beroun,75232.0,5.0,41.7,8980.0,55.0,26.0,4.0,1.0,111.0,5637.0,2.08,True,3020.0,3.0,monthly,3.0,Beroun,0.0,False,False,False,False,3648.0,False,180.0,72.0,108.0,0.0,79.0,0.0,72.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
3649.0,1,10.0,40.0,F,Praha - vychod,92084.0,5.0,46.7,10124.0,55.0,29.0,4.0,3.0,141.0,8126.0,0.55,True,3021.0,3.0,monthly,10.0,Praha - vychod,1.0,False,False,False,True,3649.0,False,177.0,110.0,67.0,0.0,3.0,32.0,85.0,25.0,True,155616.0,48.0,False,False,False,98.0,98.0
3650.0,0,64.0,81.0,M,Zlin,197099.0,10.0,74.7,9624.0,29.0,41.0,10.0,2.0,145.0,8749.0,1.955,True,3022.0,3.0,monthly,64.0,Zlin,1.0,False,True,False,False,3650.0,False,107.0,58.0,49.0,0.0,1.0,26.0,36.0,22.0,False,0.0,0.0,False,False,False,98.0,98.0
3651.0,0,35.0,81.0,M,Jablonec n. Nisou,88768.0,7.0,80.5,8867.0,10.0,18.0,5.0,1.0,130.0,7004.0,1.115,True,3023.0,2.0,monthly,35.0,Jablonec n. Nisou,1.0,False,True,False,False,3651.0,False,62.0,31.0,31.0,0.0,1.0,15.0,21.0,10.0,False,0.0,0.0,False,False,False,98.0,98.0
3652.0,0,1.0,79.0,M,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,3024.0,3.0,monthly,1.0,Hl.m. Praha,2.0,False,True,False,False,3652.0,False,134.0,88.0,46.0,0.0,1.0,24.0,48.0,40.0,False,0.0,0.0,False,False,False,98.0,98.0
3653.0,0,1.0,82.0,F,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,False,3024.0,3.0,monthly,1.0,Hl.m. Praha,2.0,False,True,False,False,3653.0,False,134.0,88.0,46.0,0.0,1.0,24.0,48.0,40.0,False,0.0,0.0,False,False,False,98.0,98.0
3654.0,0,25.0,75.0,F,Klatovy,88757.0,10.0,61.7,8554.0,60.0,33.0,3.0,2.0,113.0,4040.0,2.575,True,3025.0,2.0,monthly,25.0,Klatovy,1.0,False,True,False,False,3654.0,False,52.0,29.0,23.0,0.0,1.0,12.0,22.0,7.0,False,0.0,0.0,False,False,False,98.0,98.0
3655.0,0,59.0,31.0,M,Kromeriz,108871.0,6.0,62.1,8444.0,41.0,29.0,7.0,2.0,106.0,4900.0,3.355,True,3026.0,6.0,monthly,24.0,Karlovy Vary,1.0,False,True,False,False,3655.0,False,383.0,240.0,143.0,0.0,73.0,0.0,174.0,66.0,False,0.0,0.0,False,False,False,98.0,98.0
3656.0,0,62.0,74.0,F,Uherske Hradiste,145688.0,5.0,40.7,8544.0,22.0,41.0,13.0,2.0,109.0,5625.0,1.575,True,3027.0,3.0,monthly,62.0,Uherske Hradiste,1.0,False,True,False,False,3656.0,False,148.0,87.0,61.0,0.0,1.0,32.0,60.0,27.0,False,0.0,0.0,False,False,False,98.0,98.0
3657.0,0,62.0,78.0,M,Uherske Hradiste,145688.0,5.0,40.7,8544.0,22.0,41.0,13.0,2.0,109.0,5625.0,1.575,False,3027.0,3.0,monthly,62.0,Uherske Hradiste,1.0,False,True,False,False,3657.0,False,148.0,87.0,61.0,0.0,1.0,32.0,60.0,27.0,False,0.0,0.0,False,False,False,98.0,98.0
3658.0,0,58.0,75.0,M,Jihlava,109164.0,4.0,63.6,8757.0,98.0,16.0,6.0,1.0,96.0,4683.0,3.665,True,3028.0,6.0,monthly,27.0,Plzen - jih,1.0,False,True,False,False,3658.0,False,310.0,187.0,123.0,0.0,1.0,63.0,129.0,58.0,False,0.0,0.0,False,False,False,98.0,98.0
3659.0,0,42.0,69.0,F,Havlickuv Brod,95907.0,7.0,59.1,8388.0,87.0,25.0,5.0,2.0,87.0,3326.0,2.675,True,3029.0,3.0,monthly,42.0,Havlickuv Brod,1.0,False,True,False,False,3659.0,False,113.0,67.0,46.0,0.0,1.0,24.0,47.0,20.0,False,0.0,0.0,False,False,False,98.0,98.0
3660.0,0,65.0,25.0,M,Znojmo,114200.0,4.0,43.7,8403.0,101.0,41.0,4.0,1.0,105.0,4875.0,5.73,True,3030.0,5.0,monthly,65.0,Znojmo,2.0,False,True,False,False,3660.0,False,310.0,205.0,105.0,0.0,1.0,54.0,105.0,100.0,False,0.0,0.0,False,False,False,98.0,98.0
3661.0,0,51.0,67.0,M,Trutnov,121947.0,11.0,70.5,8541.0,37.0,28.0,7.0,3.0,131.0,7335.0,2.74,True,3031.0,2.0,monthly,51.0,Trutnov,1.0,False,True,False,False,3661.0,False,96.0,51.0,45.0,0.0,1.0,22.0,34.0,17.0,False,0.0,0.0,False,False,False,98.0,98.0
3662.0,0,27.0,68.0,M,Plzen - jih,67298.0,7.0,43.8,8561.0,71.0,19.0,10.0,0.0,110.0,2156.0,0.97,True,3032.0,6.0,monthly,5.0,Kolin,1.0,False,True,False,False,3662.0,False,343.0,213.0,130.0,0.0,1.0,66.0,151.0,62.0,False,0.0,0.0,False,False,False,98.0,98.0
3663.0,0,69.0,52.0,F,Jesenik,42821.0,3.0,48.4,8173.0,4.0,13.0,5.0,1.0,124.0,1358.0,3.505,True,3033.0,2.0,monthly,69.0,Jesenik,3.0,True,True,False,False,3663.0,False,55.0,34.0,21.0,0.0,1.0,12.0,10.0,24.0,False,0.0,0.0,False,False,False,98.0,98.0
3664.0,0,69.0,48.0,M,Jesenik,42821.0,3.0,48.4,8173.0,4.0,13.0,5.0,1.0,124.0,1358.0,3.505,False,3033.0,2.0,monthly,69.0,Jesenik,3.0,True,True,False,False,3664.0,False,55.0,34.0,21.0,0.0,1.0,12.0,10.0,24.0,False,0.0,0.0,False,False,False,98.0,98.0
3667.0,1,70.0,28.0,M,Karvina,285387.0,7.0,89.9,10177.0,0.0,2.0,8.0,5.0,81.0,19986.0,7.18999999999999,True,3035.0,6.0,weekly,15.0,Cesky Krumlov,2.0,False,True,False,False,3667.0,True,464.0,335.0,129.0,6.0,1.0,64.0,210.0,119.0,False,0.0,0.0,False,False,False,98.0,98.0
3668.0,1,70.0,27.0,F,Karvina,285387.0,7.0,89.9,10177.0,0.0,2.0,8.0,5.0,81.0,19986.0,7.18999999999999,False,3035.0,6.0,weekly,15.0,Cesky Krumlov,2.0,False,True,False,False,3668.0,False,464.0,335.0,129.0,6.0,1.0,64.0,210.0,119.0,False,0.0,0.0,False,False,False,98.0,98.0
3669.0,0,10.0,37.0,M,Praha - vychod,92084.0,5.0,46.7,10124.0,55.0,29.0,4.0,3.0,141.0,8126.0,0.55,True,3036.0,5.0,monthly,10.0,Praha - vychod,0.0,False,False,False,False,3669.0,False,243.0,141.0,102.0,0.0,46.0,0.0,141.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
3670.0,1,44.0,19.0,F,Chrudim,105606.0,7.0,53.0,8254.0,77.0,26.0,7.0,2.0,97.0,4491.0,3.275,True,3037.0,5.0,monthly,44.0,Chrudim,1.0,False,False,False,True,3670.0,False,269.0,166.0,103.0,0.0,52.0,0.0,150.0,16.0,True,277884.0,36.0,False,False,True,98.0,98.0
3671.0,0,10.0,56.0,M,Praha - vychod,92084.0,5.0,46.7,10124.0,55.0,29.0,4.0,3.0,141.0,8126.0,0.55,True,3038.0,3.0,monthly,10.0,Praha - vychod,0.0,False,False,False,False,3671.0,True,223.0,125.0,98.0,11.0,66.0,0.0,114.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
3672.0,1,10.0,51.0,F,Praha - vychod,92084.0,5.0,46.7,10124.0,55.0,29.0,4.0,3.0,141.0,8126.0,0.55,False,3038.0,3.0,monthly,10.0,Praha - vychod,0.0,False,False,False,False,3672.0,False,223.0,125.0,98.0,11.0,66.0,0.0,114.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
3673.0,0,1.0,48.0,F,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,3039.0,6.0,monthly,1.0,Hl.m. Praha,2.0,False,True,False,False,3673.0,False,406.0,258.0,148.0,0.0,88.0,0.0,146.0,112.0,False,0.0,0.0,False,False,False,98.0,98.0
3674.0,0,17.0,19.0,F,Pelhrimov,74062.0,7.0,61.4,8114.0,99.0,15.0,4.0,2.0,119.0,2184.0,2.5,True,3040.0,3.0,monthly,17.0,Pelhrimov,1.0,False,True,False,False,3674.0,False,122.0,63.0,59.0,0.0,1.0,29.0,38.0,25.0,False,0.0,0.0,False,False,False,98.0,98.0
3675.0,0,70.0,47.0,M,Karvina,285387.0,7.0,89.9,10177.0,0.0,2.0,8.0,5.0,81.0,19986.0,7.18999999999999,True,3041.0,3.0,monthly,70.0,Karvina,3.0,True,True,False,False,3675.0,False,229.0,151.0,78.0,0.0,45.0,0.0,67.0,84.0,False,0.0,0.0,False,False,False,98.0,98.0
3676.0,0,10.0,34.0,F,Praha - vychod,92084.0,5.0,46.7,10124.0,55.0,29.0,4.0,3.0,141.0,8126.0,0.55,True,3042.0,6.0,monthly,10.0,Praha - vychod,2.0,False,True,False,False,3676.0,False,398.0,267.0,131.0,0.0,68.0,0.0,150.0,117.0,False,0.0,0.0,False,False,False,98.0,98.0
3677.0,0,10.0,39.0,M,Praha - vychod,92084.0,5.0,46.7,10124.0,55.0,29.0,4.0,3.0,141.0,8126.0,0.55,False,3042.0,6.0,monthly,10.0,Praha - vychod,2.0,False,True,False,False,3677.0,False,398.0,267.0,131.0,0.0,68.0,0.0,150.0,117.0,False,0.0,0.0,False,False,False,98.0,98.0
3678.0,0,1.0,65.0,F,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,3043.0,3.0,monthly,1.0,Hl.m. Praha,1.0,False,True,False,False,3678.0,False,100.0,55.0,45.0,0.0,1.0,24.0,35.0,20.0,False,0.0,0.0,False,False,False,98.0,98.0
3679.0,0,72.0,68.0,M,Olomouc,226122.0,4.0,62.6,8994.0,32.0,50.0,7.0,4.0,110.0,18880.0,4.295,True,3044.0,3.0,monthly,72.0,Olomouc,1.0,False,True,False,False,3679.0,False,115.0,64.0,51.0,0.0,1.0,27.0,42.0,22.0,False,0.0,0.0,False,False,False,98.0,98.0
3680.0,0,72.0,76.0,F,Olomouc,226122.0,4.0,62.6,8994.0,32.0,50.0,7.0,4.0,110.0,18880.0,4.295,False,3044.0,3.0,monthly,72.0,Olomouc,1.0,False,True,False,False,3680.0,False,115.0,64.0,51.0,0.0,1.0,27.0,42.0,22.0,False,0.0,0.0,False,False,False,98.0,98.0
3681.0,0,1.0,78.0,M,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,True,3045.0,4.0,monthly,1.0,Hl.m. Praha,1.0,False,True,False,False,3681.0,False,225.0,144.0,81.0,0.0,1.0,42.0,106.0,38.0,False,0.0,0.0,False,False,False,98.0,98.0
3682.0,0,1.0,75.0,F,Hl.m. Praha,1204953.0,1.0,100.0,12541.0,0.0,0.0,0.0,1.0,167.0,184784.0,0.36,False,3045.0,4.0,monthly,1.0,Hl.m. Praha,1.0,False,True,False,False,3682.0,False,225.0,144.0,81.0,0.0,1.0,42.0,106.0,38.0,False,0.0,0.0,False,False,False,98.0,98.0
3683.0,0,74.0,22.0,F,Ostrava - mesto,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,True,3046.0,2.0,monthly,74.0,Ostrava - mesto,2.0,False,True,False,False,3683.0,False,95.0,55.0,40.0,0.0,8.0,16.0,32.0,23.0,False,0.0,0.0,False,False,False,98.0,98.0
3684.0,0,16.0,38.0,F,Jindrichuv Hradec,93931.0,8.0,56.9,8427.0,74.0,21.0,10.0,1.0,107.0,3787.0,1.33,True,3047.0,6.0,monthly,16.0,Jindrichuv Hradec,1.0,False,True,False,False,3684.0,False,345.0,208.0,137.0,0.0,1.0,70.0,142.0,66.0,False,0.0,0.0,False,False,False,98.0,98.0
3685.0,0,74.0,25.0,M,Ostrava - mesto,323870.0,1.0,100.0,10673.0,0.0,0.0,0.0,1.0,100.0,37129.0,5.095,True,3048.0,2.0,weekly,74.0,Ostrava - mesto,1.0,False,False,True,False,3685.0,False,38.0,15.0,23.0,0.0,10.0,0.0,15.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
3686.0,0,61.0,37.0,F,Trebic,117897.0,6.0,53.8,8814.0,139.0,28.0,5.0,1.0,107.0,4171.0,5.25,True,3049.0,5.0,monthly,61.0,Trebic,1.0,False,True,False,False,3686.0,False,305.0,169.0,136.0,0.0,32.0,52.0,122.0,47.0,False,0.0,0.0,False,False,False,98.0,98.0
3687.0,1,49.0,27.0,M,Semily,75685.0,9.0,60.8,8208.0,31.0,28.0,5.0,1.0,155.0,3783.0,2.07499999999999,True,3050.0,6.0,monthly,60.0,Prostejov,4.0,True,True,False,True,3687.0,True,609.0,467.0,142.0,22.0,8.0,67.0,244.0,201.0,True,82896.0,12.0,True,False,False,98.0,98.0
3688.0,1,49.0,24.0,F,Semily,75685.0,9.0,60.8,8208.0,31.0,28.0,5.0,1.0,155.0,3783.0,2.07499999999999,False,3050.0,6.0,monthly,60.0,Prostejov,4.0,True,True,False,True,3688.0,False,609.0,467.0,142.0,22.0,8.0,67.0,244.0,201.0,True,82896.0,12.0,True,False,False,98.0,98.0
3689.0,0,9.0,20.0,F,Nymburk,81344.0,6.0,55.3,8899.0,61.0,23.0,4.0,2.0,149.0,5474.0,3.68,True,3051.0,3.0,monthly,9.0,Nymburk,3.0,True,True,False,False,3689.0,True,337.0,227.0,110.0,4.0,74.0,0.0,121.0,102.0,False,0.0,0.0,False,False,False,98.0,98.0
3690.0,0,44.0,39.0,M,Chrudim,105606.0,7.0,53.0,8254.0,77.0,26.0,7.0,2.0,97.0,4491.0,3.275,True,3052.0,2.0,monthly,44.0,Chrudim,2.0,False,True,True,False,3690.0,False,39.0,14.0,25.0,0.0,10.0,0.0,14.0,0.0,False,0.0,0.0,False,False,False,98.0,98.0
3691.0,0,18.0,34.0,M,Pisek,70699.0,4.0,65.3,8968.0,60.0,13.0,2.0,1.0,131.0,3650.0,3.09,True,3053.0,6.0,monthly,11.0,Praha - zapad,2.0,False,True,False,False,3691.0,False,434.0,293.0,141.0,0.0,77.0,0.0,175.0,118.0,False,0.0,0.0,False,False,False,98.0,98.0
3693.0,0,15.0,77.0,M,Cesky Krumlov,58796.0,5.0,51.9,9045.0,22.0,16.0,7.0,1.0,124.0,3724.0,3.365,True,3055.0,3.0,monthly,15.0,Cesky Krumlov,2.0,False,True,False,False,3693.0,False,184.0,124.0,60.0,0.0,1.0,31.0,72.0,52.0,False,0.0,0.0,False,False,False,98.0,98.0
3694.0,0,15.0,79.0,F,Cesky Krumlov,58796.0,5.0,51.9,9045.0,22.0,16.0,7.0,1.0,124.0,3724.0,3.365,False,3055.0,3.0,monthly,15.0,Cesky Krumlov,2.0,False,True,False,False,3694.0,False,184.0,124.0,60.0,0.0,1.0,31.0,72.0,52.0,False,0.0,0.0,False,False,False,98.0,98.0
3695.0,1,55.0,65.0,M,Brno - venkov,157042.0,9.0,33.9,8743.0,49.0,70.0,18.0,0.0,111.0,7553.0,2.155,True,3056.0,6.0,monthly,55.0,Brno - venkov,2.0,False,True,False,False,3695.0,False,313.0,196.0,117.0,0.0,1.0,60.0,85.0,111.0,False,0.0,0.0,False,False,False,98.0,98.0
3696.0,1,55.0,60.0,F,Brno - venkov,157042.0,9.0,33.9,8743.0,49.0,70.0,18.0,0.0,111.0,7553.0,2.155,False,3056.0,6.0,monthly,55.0,Brno - venkov,2.0,False,True,False,False,3696.0,False,313.0,196.0,117.0,0.0,1.0,60.0,85.0,111.0,False,0.0,0.0,False,False,False,98.0,98.0
